sample,elapsed_ms,status_code,success,timestamp,label,thread_group
324,197,200,true,2026-05-28T20:46:42.168Z,GET /api/health,50_usuarios_simulados
325,193,200,true,2026-05-28T20:46:42.164Z,GET /api/health,50_usuarios_simulados
326,198,200,true,2026-05-28T20:46:42.169Z,GET /api/health,50_usuarios_simulados
327,196,200,true,2026-05-28T20:46:42.167Z,GET /api/health,50_usuarios_simulados
328,194,200,true,2026-05-28T20:46:42.165Z,GET /api/health,50_usuarios_simulados
329,195,200,true,2026-05-28T20:46:42.166Z,GET /api/health,50_usuarios_simulados
330,194,200,true,2026-05-28T20:46:42.165Z,GET /api/health,50_usuarios_simulados
331,194,200,true,2026-05-28T20:46:42.165Z,GET /api/health,50_usuarios_simulados
332,197,200,true,2026-05-28T20:46:42.168Z,GET /api/health,50_usuarios_simulados
333,203,200,true,2026-05-28T20:46:42.174Z,GET /api/health,50_usuarios_simulados
334,194,200,true,2026-05-28T20:46:42.166Z,GET /api/health,50_usuarios_simulados
335,206,200,true,2026-05-28T20:46:42.178Z,GET /api/health,50_usuarios_simulados
336,201,200,true,2026-05-28T20:46:42.173Z,GET /api/health,50_usuarios_simulados
337,203,200,true,2026-05-28T20:46:42.175Z,GET /api/health,50_usuarios_simulados
338,205,200,true,2026-05-28T20:46:42.177Z,GET /api/health,50_usuarios_simulados
339,198,200,true,2026-05-28T20:46:42.170Z,GET /api/health,50_usuarios_simulados
340,199,200,true,2026-05-28T20:46:42.171Z,GET /api/health,50_usuarios_simulados
341,206,200,true,2026-05-28T20:46:42.179Z,GET /api/health,50_usuarios_simulados
342,195,200,true,2026-05-28T20:46:42.168Z,GET /api/health,50_usuarios_simulados
343,206,200,true,2026-05-28T20:46:42.179Z,GET /api/health,50_usuarios_simulados
344,195,200,true,2026-05-28T20:46:42.168Z,GET /api/health,50_usuarios_simulados
345,196,200,true,2026-05-28T20:46:42.169Z,GET /api/health,50_usuarios_simulados
346,199,200,true,2026-05-28T20:46:42.172Z,GET /api/health,50_usuarios_simulados
347,206,200,true,2026-05-28T20:46:42.179Z,GET /api/health,50_usuarios_simulados
348,199,200,true,2026-05-28T20:46:42.172Z,GET /api/health,50_usuarios_simulados
349,200,200,true,2026-05-28T20:46:42.173Z,GET /api/health,50_usuarios_simulados
350,198,200,true,2026-05-28T20:46:42.171Z,GET /api/health,50_usuarios_simulados
351,192,200,true,2026-05-28T20:46:42.372Z,GET /api/health,50_usuarios_simulados
352,191,200,true,2026-05-28T20:46:42.371Z,GET /api/health,50_usuarios_simulados
353,190,200,true,2026-05-28T20:46:42.370Z,GET /api/health,50_usuarios_simulados
354,199,200,true,2026-05-28T20:46:42.379Z,GET /api/health,50_usuarios_simulados
355,198,200,true,2026-05-28T20:46:42.378Z,GET /api/health,50_usuarios_simulados
356,204,200,true,2026-05-28T20:46:42.384Z,GET /api/health,50_usuarios_simulados
357,193,200,true,2026-05-28T20:46:42.373Z,GET /api/health,50_usuarios_simulados
358,191,200,true,2026-05-28T20:46:42.371Z,GET /api/health,50_usuarios_simulados
359,204,200,true,2026-05-28T20:46:42.385Z,GET /api/health,50_usuarios_simulados
360,193,200,true,2026-05-28T20:46:42.374Z,GET /api/health,50_usuarios_simulados
361,191,200,true,2026-05-28T20:46:42.372Z,GET /api/health,50_usuarios_simulados
362,192,200,true,2026-05-28T20:46:42.373Z,GET /api/health,50_usuarios_simulados
363,197,200,true,2026-05-28T20:46:42.378Z,GET /api/health,50_usuarios_simulados
364,202,200,true,2026-05-28T20:46:42.383Z,GET /api/health,50_usuarios_simulados
365,198,200,true,2026-05-28T20:46:42.379Z,GET /api/health,50_usuarios_simulados
366,191,200,true,2026-05-28T20:46:42.372Z,GET /api/health,50_usuarios_simulados
367,196,200,true,2026-05-28T20:46:42.377Z,GET /api/health,50_usuarios_simulados
368,200,200,true,2026-05-28T20:46:42.381Z,GET /api/health,50_usuarios_simulados
369,205,200,true,2026-05-28T20:46:42.386Z,GET /api/health,50_usuarios_simulados
370,197,200,true,2026-05-28T20:46:42.379Z,GET /api/health,50_usuarios_simulados
371,198,200,true,2026-05-28T20:46:42.380Z,GET /api/health,50_usuarios_simulados
372,198,200,true,2026-05-28T20:46:42.380Z,GET /api/health,50_usuarios_simulados
373,194,200,true,2026-05-28T20:46:42.376Z,GET /api/health,50_usuarios_simulados
374,201,200,true,2026-05-28T20:46:42.383Z,GET /api/health,50_usuarios_simulados
375,202,200,true,2026-05-28T20:46:42.384Z,GET /api/health,50_usuarios_simulados
376,206,200,true,2026-05-28T20:46:42.388Z,GET /api/health,50_usuarios_simulados
377,206,200,true,2026-05-28T20:46:42.388Z,GET /api/health,50_usuarios_simulados
378,205,200,true,2026-05-28T20:46:42.387Z,GET /api/health,50_usuarios_simulados
379,202,200,true,2026-05-28T20:46:42.384Z,GET /api/health,50_usuarios_simulados
380,199,200,true,2026-05-28T20:46:42.381Z,GET /api/health,50_usuarios_simulados
381,201,200,true,2026-05-28T20:46:42.383Z,GET /api/health,50_usuarios_simulados
382,203,200,true,2026-05-28T20:46:42.385Z,GET /api/health,50_usuarios_simulados
383,204,200,true,2026-05-28T20:46:42.387Z,GET /api/health,50_usuarios_simulados
384,203,200,true,2026-05-28T20:46:42.386Z,GET /api/health,50_usuarios_simulados
385,201,200,true,2026-05-28T20:46:42.384Z,GET /api/health,50_usuarios_simulados
386,205,200,true,2026-05-28T20:46:42.388Z,GET /api/health,50_usuarios_simulados
387,208,200,true,2026-05-28T20:46:42.391Z,GET /api/health,50_usuarios_simulados
388,210,200,true,2026-05-28T20:46:42.393Z,GET /api/health,50_usuarios_simulados
389,212,200,true,2026-05-28T20:46:42.395Z,GET /api/health,50_usuarios_simulados
390,204,200,true,2026-05-28T20:46:42.387Z,GET /api/health,50_usuarios_simulados
391,206,200,true,2026-05-28T20:46:42.389Z,GET /api/health,50_usuarios_simulados
392,200,200,true,2026-05-28T20:46:42.383Z,GET /api/health,50_usuarios_simulados
393,199,200,true,2026-05-28T20:46:42.382Z,GET /api/health,50_usuarios_simulados
394,202,200,true,2026-05-28T20:46:42.385Z,GET /api/health,50_usuarios_simulados
395,210,200,true,2026-05-28T20:46:42.393Z,GET /api/health,50_usuarios_simulados
396,203,200,true,2026-05-28T20:46:42.386Z,GET /api/health,50_usuarios_simulados
397,203,200,true,2026-05-28T20:46:42.386Z,GET /api/health,50_usuarios_simulados
398,206,200,true,2026-05-28T20:46:42.390Z,GET /api/health,50_usuarios_simulados
399,206,200,true,2026-05-28T20:46:42.390Z,GET /api/health,50_usuarios_simulados
400,208,200,true,2026-05-28T20:46:42.392Z,GET /api/health,50_usuarios_simulados
401,200,200,true,2026-05-28T20:46:42.595Z,GET /api/health,50_usuarios_simulados
402,186,200,true,2026-05-28T20:46:42.582Z,GET /api/health,50_usuarios_simulados
403,188,200,true,2026-05-28T20:46:42.584Z,GET /api/health,50_usuarios_simulados
404,190,200,true,2026-05-28T20:46:42.586Z,GET /api/health,50_usuarios_simulados
405,203,200,true,2026-05-28T20:46:42.599Z,GET /api/health,50_usuarios_simulados
406,190,200,true,2026-05-28T20:46:42.586Z,GET /api/health,50_usuarios_simulados
407,191,200,true,2026-05-28T20:46:42.587Z,GET /api/health,50_usuarios_simulados
408,192,200,true,2026-05-28T20:46:42.588Z,GET /api/health,50_usuarios_simulados
409,204,200,true,2026-05-28T20:46:42.600Z,GET /api/health,50_usuarios_simulados
410,203,200,true,2026-05-28T20:46:42.599Z,GET /api/health,50_usuarios_simulados
411,236,200,true,2026-05-28T20:46:42.632Z,GET /api/health,50_usuarios_simulados
412,199,200,true,2026-05-28T20:46:42.596Z,GET /api/health,50_usuarios_simulados
413,202,200,true,2026-05-28T20:46:42.599Z,GET /api/health,50_usuarios_simulados
414,200,200,true,2026-05-28T20:46:42.597Z,GET /api/health,50_usuarios_simulados
415,219,200,true,2026-05-28T20:46:42.616Z,GET /api/health,50_usuarios_simulados
416,203,200,true,2026-05-28T20:46:42.600Z,GET /api/health,50_usuarios_simulados
417,205,200,true,2026-05-28T20:46:42.602Z,GET /api/health,50_usuarios_simulados
418,207,200,true,2026-05-28T20:46:42.604Z,GET /api/health,50_usuarios_simulados
419,215,200,true,2026-05-28T20:46:42.612Z,GET /api/health,50_usuarios_simulados
420,211,200,true,2026-05-28T20:46:42.608Z,GET /api/health,50_usuarios_simulados
421,219,200,true,2026-05-28T20:46:42.616Z,GET /api/health,50_usuarios_simulados
422,205,200,true,2026-05-28T20:46:42.603Z,GET /api/health,50_usuarios_simulados
423,227,200,true,2026-05-28T20:46:42.625Z,GET /api/health,50_usuarios_simulados
424,204,200,true,2026-05-28T20:46:42.602Z,GET /api/health,50_usuarios_simulados
425,213,200,true,2026-05-28T20:46:42.611Z,GET /api/health,50_usuarios_simulados
426,208,200,true,2026-05-28T20:46:42.606Z,GET /api/health,50_usuarios_simulados
427,214,200,true,2026-05-28T20:46:42.612Z,GET /api/health,50_usuarios_simulados
428,213,200,true,2026-05-28T20:46:42.611Z,GET /api/health,50_usuarios_simulados
429,220,200,true,2026-05-28T20:46:42.618Z,GET /api/health,50_usuarios_simulados
430,209,200,true,2026-05-28T20:46:42.607Z,GET /api/health,50_usuarios_simulados
431,211,200,true,2026-05-28T20:46:42.609Z,GET /api/health,50_usuarios_simulados
432,231,200,true,2026-05-28T20:46:42.629Z,GET /api/health,50_usuarios_simulados
433,222,200,true,2026-05-28T20:46:42.620Z,GET /api/health,50_usuarios_simulados
434,218,200,true,2026-05-28T20:46:42.617Z,GET /api/health,50_usuarios_simulados
435,228,200,true,2026-05-28T20:46:42.627Z,GET /api/health,50_usuarios_simulados
436,209,200,true,2026-05-28T20:46:42.608Z,GET /api/health,50_usuarios_simulados
437,227,200,true,2026-05-28T20:46:42.626Z,GET /api/health,50_usuarios_simulados
438,220,200,true,2026-05-28T20:46:42.619Z,GET /api/health,50_usuarios_simulados
439,214,200,true,2026-05-28T20:46:42.613Z,GET /api/health,50_usuarios_simulados
440,222,200,true,2026-05-28T20:46:42.621Z,GET /api/health,50_usuarios_simulados
441,212,200,true,2026-05-28T20:46:42.611Z,GET /api/health,50_usuarios_simulados
442,221,200,true,2026-05-28T20:46:42.620Z,GET /api/health,50_usuarios_simulados
443,222,200,true,2026-05-28T20:46:42.621Z,GET /api/health,50_usuarios_simulados
444,215,200,true,2026-05-28T20:46:42.614Z,GET /api/health,50_usuarios_simulados
445,218,200,true,2026-05-28T20:46:42.617Z,GET /api/health,50_usuarios_simulados
446,216,200,true,2026-05-28T20:46:42.615Z,GET /api/health,50_usuarios_simulados
447,212,200,true,2026-05-28T20:46:42.612Z,GET /api/health,50_usuarios_simulados
448,218,200,true,2026-05-28T20:46:42.618Z,GET /api/health,50_usuarios_simulados
449,215,200,true,2026-05-28T20:46:42.615Z,GET /api/health,50_usuarios_simulados
450,221,200,true,2026-05-28T20:46:42.621Z,GET /api/health,50_usuarios_simulados
451,197,200,true,2026-05-28T20:46:42.829Z,GET /api/health,50_usuarios_simulados
452,188,200,true,2026-05-28T20:46:42.821Z,GET /api/health,50_usuarios_simulados
453,199,200,true,2026-05-28T20:46:42.832Z,GET /api/health,50_usuarios_simulados
454,216,200,true,2026-05-28T20:46:42.849Z,GET /api/health,50_usuarios_simulados
455,203,200,true,2026-05-28T20:46:42.836Z,GET /api/health,50_usuarios_simulados
456,203,200,true,2026-05-28T20:46:42.836Z,GET /api/health,50_usuarios_simulados
457,199,200,true,2026-05-28T20:46:42.832Z,GET /api/health,50_usuarios_simulados
458,188,200,true,2026-05-28T20:46:42.821Z,GET /api/health,50_usuarios_simulados
459,199,200,true,2026-05-28T20:46:42.832Z,GET /api/health,50_usuarios_simulados
460,201,200,true,2026-05-28T20:46:42.835Z,GET /api/health,50_usuarios_simulados
461,196,200,true,2026-05-28T20:46:42.830Z,GET /api/health,50_usuarios_simulados
462,208,200,true,2026-05-28T20:46:42.842Z,GET /api/health,50_usuarios_simulados
463,196,200,true,2026-05-28T20:46:42.831Z,GET /api/health,50_usuarios_simulados
464,206,200,true,2026-05-28T20:46:42.840Z,GET /api/health,50_usuarios_simulados
465,205,200,true,2026-05-28T20:46:42.839Z,GET /api/health,50_usuarios_simulados
466,201,200,true,2026-05-28T20:46:42.835Z,GET /api/health,50_usuarios_simulados
467,203,200,true,2026-05-28T20:46:42.837Z,GET /api/health,50_usuarios_simulados
468,194,200,true,2026-05-28T20:46:42.828Z,GET /api/health,50_usuarios_simulados
469,212,200,true,2026-05-28T20:46:42.846Z,GET /api/health,50_usuarios_simulados
470,200,200,true,2026-05-28T20:46:42.834Z,GET /api/health,50_usuarios_simulados
471,200,200,true,2026-05-28T20:46:42.835Z,GET /api/health,50_usuarios_simulados
472,201,200,true,2026-05-28T20:46:42.836Z,GET /api/health,50_usuarios_simulados
473,196,200,true,2026-05-28T20:46:42.831Z,GET /api/health,50_usuarios_simulados
474,201,200,true,2026-05-28T20:46:42.836Z,GET /api/health,50_usuarios_simulados
475,205,200,true,2026-05-28T20:46:42.840Z,GET /api/health,50_usuarios_simulados
476,211,200,true,2026-05-28T20:46:42.846Z,GET /api/health,50_usuarios_simulados
477,213,200,true,2026-05-28T20:46:42.848Z,GET /api/health,50_usuarios_simulados
478,205,200,true,2026-05-28T20:46:42.840Z,GET /api/health,50_usuarios_simulados
479,197,200,true,2026-05-28T20:46:42.833Z,GET /api/health,50_usuarios_simulados
480,197,200,true,2026-05-28T20:46:42.833Z,GET /api/health,50_usuarios_simulados
481,200,200,true,2026-05-28T20:46:42.836Z,GET /api/health,50_usuarios_simulados
482,199,200,true,2026-05-28T20:46:42.835Z,GET /api/health,50_usuarios_simulados
483,200,200,true,2026-05-28T20:46:42.836Z,GET /api/health,50_usuarios_simulados
484,206,200,true,2026-05-28T20:46:42.842Z,GET /api/health,50_usuarios_simulados
485,207,200,true,2026-05-28T20:46:42.843Z,GET /api/health,50_usuarios_simulados
486,209,200,true,2026-05-28T20:46:42.845Z,GET /api/health,50_usuarios_simulados
487,207,200,true,2026-05-28T20:46:42.843Z,GET /api/health,50_usuarios_simulados
488,212,200,true,2026-05-28T20:46:42.848Z,GET /api/health,50_usuarios_simulados
489,212,200,true,2026-05-28T20:46:42.848Z,GET /api/health,50_usuarios_simulados
490,208,200,true,2026-05-28T20:46:42.845Z,GET /api/health,50_usuarios_simulados
491,210,200,true,2026-05-28T20:46:42.847Z,GET /api/health,50_usuarios_simulados
492,204,200,true,2026-05-28T20:46:42.841Z,GET /api/health,50_usuarios_simulados
493,207,200,true,2026-05-28T20:46:42.844Z,GET /api/health,50_usuarios_simulados
494,210,200,true,2026-05-28T20:46:42.847Z,GET /api/health,50_usuarios_simulados
495,204,200,true,2026-05-28T20:46:42.841Z,GET /api/health,50_usuarios_simulados
496,206,200,true,2026-05-28T20:46:42.844Z,GET /api/health,50_usuarios_simulados
497,207,200,true,2026-05-28T20:46:42.845Z,GET /api/health,50_usuarios_simulados
498,203,200,true,2026-05-28T20:46:42.841Z,GET /api/health,50_usuarios_simulados
499,204,200,true,2026-05-28T20:46:42.842Z,GET /api/health,50_usuarios_simulados
500,206,200,true,2026-05-28T20:46:42.844Z,GET /api/health,50_usuarios_simulados
